client_id,segment,age,income,region,channel,card_type,credit_limit,issue_date,activated,activation_days
CLT01815,Массовый,31,1198.28,Минск,Мобильное приложение,Классическая,5885.0,2023-10-05,1,10.0
CLT01816,Массовый+,43,5665.24,Минск,Мобильное приложение,Золотая,33120.78,2023-01-04,0,
CLT01817,Премиум,38,16123.37,Минск,Интернет-банк,Золотая,75432.82,2023-12-22,1,21.0
CLT01818,Массовый,41,2000.48,Гродненская область,Мобильное приложение,Классическая,8461.32,2023-05-31,0,
CLT01819,Массовый+,39,4173.71,Минск,Интернет-банк,Золотая,10911.36,2023-10-09,1,27.0
CLT01820,Массовый,20,2334.12,Гродненская область,Мобильное приложение,Классическая,4682.03,2023-10-31,1,11.0
CLT01821,Массовый,30,1717.21,Минская область,Мобильное приложение,Классическая,6070.61,2023-11-16,1,18.0
CLT01822,Массовый,32,2484.56,Гомельская область,Интернет-банк,Классическая,14685.85,2024-02-03,0,
CLT01823,Private,63,64795.56,Витебская область,Отделение,Платиновая,172986.79,2023-05-14,1,10.0
CLT01824,Массовый+,52,5673.57,Гродненская область,Мобильное приложение,Золотая,30960.35,2023-01-08,0,
CLT01825,Массовый+,27,4411.56,Витебская область,Интернет-банк,Золотая,12568.79,2023-08-17,1,8.0
CLT01826,Премиум,32,12016.9,Витебская область,Интернет-банк,Платиновая,39428.28,2023-03-30,1,22.0
CLT01827,Массовый,27,1256.36,Минск,Интернет-банк,Классическая,3955.97,2024-04-29,0,
CLT01828,Массовый+,46,4443.97,Минск,Мобильное приложение,Классическая,15168.0,2023-12-23,0,
CLT01829,Массовый,33,1126.35,Минск,Интернет-банк,Классическая,5411.68,2023-12-16,1,30.0
CLT01830,Массовый,20,1781.08,Минск,Интернет-банк,Классическая,5792.87,2024-04-28,0,
CLT01831,Массовый,33,1328.32,Минск,Мобильное приложение,Классическая,3586.31,2023-06-11,0,
CLT01832,Премиум,34,8031.42,Минская область,Отделение,Платиновая,44211.91,2024-03-02,0,
CLT01833,Массовый+,28,4864.47,Гродненская область,Мобильное приложение,Золотая,18152.15,2023-05-13,1,13.0
CLT01834,Private,60,40408.02,Могилёвская область,Мобильное приложение,Привилегия,207136.14,2024-04-15,1,22.0
CLT01835,Массовый+,42,4599.05,Гродненская область,Мобильное приложение,Классическая,22937.08,2023-01-31,1,10.0
CLT01836,Массовый,27,1164.94,Минск,Отделение,Классическая,3862.79,2023-01-29,0,
CLT01837,Массовый,36,1170.55,Гродненская область,Партнёр,Классическая,4850.06,2024-02-03,0,
CLT01838,Private,42,47855.56,Брестская область,Мобильное приложение,Привилегия,282989.42,2024-02-04,1,17.0
CLT01839,Массовый+,33,4285.23,Минск,Мобильное приложение,Классическая,22039.2,2023-12-11,0,
CLT01840,Массовый,29,1718.43,Минск,Мобильное приложение,Классическая,6869.73,2023-05-18,1,5.0
CLT01841,Массовый,33,2103.32,Гродненская область,Мобильное приложение,Классическая,6006.0,2024-03-14,1,22.0
CLT01842,Массовый,44,2358.83,Витебская область,Мобильное приложение,Классическая,8533.57,2023-10-03,1,21.0
CLT01843,Массовый,38,1392.49,Минск,Интернет-банк,Классическая,3107.6,2023-07-02,1,8.0
CLT01844,Массовый,20,1890.32,Витебская область,Мобильное приложение,Классическая,9946.71,2023-12-12,0,
CLT01845,Массовый,42,2325.45,Минск,Отделение,Классическая,9514.67,2023-09-18,0,
CLT01846,Премиум,43,18870.43,Гродненская область,Мобильное приложение,Золотая,52716.8,2024-04-05,0,
CLT01847,Массовый+,55,5956.0,Минская область,Отделение,Золотая,17860.92,2023-05-26,0,
CLT01848,Массовый,40,1943.62,Брестская область,Интернет-банк,Классическая,6486.02,2023-09-12,0,
CLT01849,Массовый,37,819.71,Брестская область,Интернет-банк,Классическая,2759.77,2023-05-28,0,
CLT01850,Премиум,50,13549.52,Гродненская область,Интернет-банк,Платиновая,50427.61,2023-07-06,0,
CLT01851,Премиум,59,11416.26,Брестская область,Мобильное приложение,Платиновая,67344.17,2024-02-02,1,1.0
CLT01852,Премиум,55,15818.28,Брестская область,Мобильное приложение,Платиновая,68473.88,2024-06-07,0,
CLT01853,Массовый+,44,5336.88,Брестская область,Мобильное приложение,Классическая,25055.19,2024-06-28,1,9.0
CLT01854,Массовый+,32,4263.62,Минск,Мобильное приложение,Золотая,18342.26,2023-12-03,1,17.0
CLT01855,Массовый,37,1731.62,Минск,Отделение,Классическая,7249.71,2023-06-19,0,
CLT01856,Массовый,20,2015.31,Гродненская область,Мобильное приложение,Классическая,5531.35,2024-03-23,1,23.0
CLT01857,Массовый,19,1371.29,Минск,Отделение,Классическая,3454.49,2024-03-28,0,
CLT01858,Массовый+,45,4179.82,Могилёвская область,Отделение,Золотая,23263.92,2024-01-04,0,
CLT01859,Массовый,20,1662.05,Брестская область,Мобильное приложение,Классическая,4904.27,2023-03-25,1,11.0
CLT01860,Массовый,21,1323.7,Брестская область,Мобильное приложение,Классическая,7719.96,2024-03-19,1,5.0
CLT01861,Массовый+,42,3811.58,Минская область,Интернет-банк,Классическая,13322.65,2023-07-05,0,
CLT01862,Массовый+,49,4637.17,Минск,Интернет-банк,Золотая,26727.24,2023-01-22,1,1.0
CLT01863,Массовый+,30,3932.61,Минск,Мобильное приложение,Классическая,20771.22,2023-01-04,1,10.0
CLT01864,Массовый+,39,4627.96,Минск,Партнёр,Классическая,14665.95,2023-10-20,0,
CLT01865,Премиум,59,12725.87,Брестская область,Мобильное приложение,Золотая,34160.41,2023-05-19,1,13.0
CLT01866,Массовый,39,1907.15,Витебская область,Мобильное приложение,Классическая,9580.9,2024-02-01,0,
CLT01867,Массовый,36,1081.92,Гродненская область,Интернет-банк,Классическая,5234.9,2023-04-16,0,
CLT01868,Массовый,45,2466.31,Гродненская область,Интернет-банк,Классическая,6201.4,2023-08-03,0,
CLT01869,Массовый+,42,3689.55,Брестская область,Мобильное приложение,Классическая,8977.16,2023-07-18,1,23.0
CLT01870,Массовый,22,1823.62,Могилёвская область,Интернет-банк,Классическая,7924.07,2024-01-09,1,14.0
